,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SalePrice
1240,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,60,65.0,8158,7,5,2003,2003,252.0,550,334,884,884,884,1768,1,0,2,1,3,8,0,2003.0,2,543,0,63,0,7,2008,224900
1241,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,New,Partial,20,83.0,9849,7,6,2007,2007,0.0,0,1689,1689,1689,0,1689,0,0,2,0,3,7,0,2007.0,3,954,0,56,0,6,2007,248328
1242,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,LwQ,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Family,85,85.0,10625,7,6,1974,1974,81.0,885,0,1053,1173,0,1173,1,0,2,0,3,6,2,1974.0,2,528,0,120,0,1,2010,170000
1243,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,Gd,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,New,Partial,20,107.0,13891,10,5,2006,2006,103.68526170798899,1386,690,2076,2076,0,2076,1,0,2,1,2,7,1,2006.0,3,850,216,229,0,9,2006,465000
1244,RL,Pave,Grvl,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,BrkFace,Stucco,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,70,70.04995836802665,11435,8,7,1929,1950,0.0,0,792,792,792,725,1517,0,0,1,0,3,7,2,1931.0,2,400,0,0,0,6,2006,230000
1245,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,BuiltIn,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Abnorml,80,78.0,12090,6,7,1984,2003,74.0,0,585,585,1140,728,1868,0,0,3,1,3,7,1,1984.0,2,477,268,112,0,1,2007,178000
1246,FV,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,New,Partial,60,65.0,8125,7,5,2005,2006,0.0,0,756,756,756,797,1553,0,0,2,1,3,6,0,2005.0,2,615,0,45,0,3,2006,186500
1247,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,80,70.04995836802665,12328,6,5,1976,1976,335.0,539,473,1012,1034,0,1034,1,0,1,0,3,6,0,1976.0,3,888,0,0,0,5,2010,169900
1248,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,AsbShng,AsbShng,BrkFace,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,OthW,Fa,N,SBrkr,TA,Typ,Gd,Detchd,Unf,Fa,Fa,P,Gd,MnPrv,Shed,WD,Normal,75,60.0,9600,6,5,1917,1950,0.0,319,416,735,1134,924,2058,0,0,1,1,3,8,1,1950.0,2,396,0,0,259,4,2008,129500
1249,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,60.0,7200,5,7,1950,1950,0.0,534,246,876,988,0,988,0,0,1,0,3,6,0,1950.0,1,276,0,80,0,5,2007,119000
1250,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,BrkFace,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,TA,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,93.0,11160,7,5,1968,1968,0.0,1065,1045,2110,2110,0,2110,1,0,2,1,3,8,2,1968.0,2,522,0,0,0,4,2010,244000
1251,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,120,70.04995836802665,3136,7,5,2003,2003,163.0,0,1405,1405,1405,0,1405,0,0,2,0,2,6,1,2003.0,2,478,148,36,0,3,2006,171750
1252,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,GdWo,Shed,WD,Normal,20,62.0,9858,5,6,1968,1968,0.0,510,354,864,874,0,874,1,0,1,0,3,5,0,1968.0,1,288,33,0,0,11,2009,130000
1253,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,60,70.04995836802665,17542,7,7,1974,2003,0.0,125,36,1192,1516,651,2167,1,0,2,1,3,9,2,1974.0,2,518,220,47,0,7,2007,294000
1254,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,60,60.0,6931,7,5,2003,2004,92.0,0,746,746,760,896,1656,0,0,2,1,3,7,1,2003.0,2,397,178,128,0,7,2008,165400
1255,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,BrkTil,TA,Fa,No,LwQ,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,50,52.0,6240,6,6,1931,1950,0.0,425,459,884,959,408,1367,0,0,1,0,3,6,1,1978.0,1,560,0,0,0,11,2007,127500
1256,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,91.0,14303,8,5,1994,1994,554.0,1314,672,1986,1987,0,1987,1,0,2,0,2,7,1,1994.0,2,691,262,36,0,8,2008,301500
1257,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,PConc,Fa,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,30,56.0,4060,5,8,1922,1950,0.0,0,864,864,864,0,864,0,0,1,0,2,4,0,1978.5061638868744,0,0,0,96,0,7,2009,99900
1258,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,80,59.0,9587,7,5,2005,2005,182.0,655,201,856,1166,0,1166,1,0,2,0,2,5,0,2005.0,2,400,212,0,0,7,2008,190000
1259,RL,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,65.0,9750,6,8,1969,1969,0.0,602,14,1054,1054,0,1054,1,0,1,1,3,6,0,1969.0,2,460,180,0,0,7,2008,151000
1260,RL,Pave,Grvl,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,BuiltIn,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,60,70.04995836802665,24682,6,5,1999,1999,0.0,0,841,841,892,783,1675,0,0,2,1,3,7,1,1999.0,2,502,0,103,0,6,2009,181000
1261,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,80.0,9600,5,6,1956,1956,0.0,504,546,1050,1050,0,1050,0,0,1,0,2,5,0,1956.0,1,338,0,0,0,6,2009,128900
1262,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,Ex,Y,FuseA,TA,Min2,TA,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,50,70.04995836802665,11250,4,5,1957,1989,0.0,0,1104,1104,1104,684,1788,1,0,1,0,5,8,2,1957.0,1,304,120,0,0,11,2009,161500
1263,RL,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,Gambrel,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,N,Gd,GdPrv,Shed,WD,Normal,70,60.0,13515,6,6,1919,1950,0.0,0,764,764,1060,764,1824,0,0,1,0,3,8,1,1940.0,2,520,0,0,126,7,2007,180500
1264,RH,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,COD,Abnorml,120,34.0,4060,6,5,1998,1999,0.0,266,1139,1405,1337,0,1337,1,0,2,0,2,5,0,1998.0,2,511,144,68,0,8,2008,181000
1265,FV,Pave,Grvl,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,160,35.0,3735,7,5,1999,1999,218.0,450,241,691,713,739,1452,1,0,2,1,3,6,0,1999.0,2,506,0,34,0,3,2006,183900
1266,RM,Pave,Grvl,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,Fa,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,N,FuseF,TA,Typ,Gd,Detchd,Unf,TA,TA,N,Gd,MnPrv,Shed,WD,Normal,190,60.0,10120,7,4,1910,1950,0.0,0,925,925,964,925,1889,0,0,1,1,4,9,1,1960.0,1,308,0,0,264,1,2007,122000
1267,RL,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,Stucco,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,89.0,13214,9,5,2008,2009,0.0,0,2002,2002,2018,0,2018,0,0,2,0,3,10,1,2009.0,3,746,144,76,0,5,2010,378500
1268,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,BrkFace,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Unf,TA,TA,Y,Gd,GdWo,Shed,WD,Normal,50,70.04995836802665,14100,8,9,1935,1997,632.0,192,536,728,1968,1479,3447,0,0,3,1,4,11,2,1982.0,3,1014,314,12,0,5,2008,381000
1269,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasW,TA,Y,FuseA,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,GdWo,Shed,WD,Normal,50,78.0,11344,5,5,1958,1958,180.0,460,414,874,874,650,1524,0,0,1,1,3,7,0,1958.0,1,315,0,0,0,7,2007,144000
1270,RL,Pave,Grvl,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,Shed,WdShake,Plywood,Plywood,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,40,70.04995836802665,23595,7,6,1979,1979,0.0,1258,74,1332,1332,192,1524,2,0,0,1,0,4,1,1979.0,2,586,268,0,0,4,2010,260000
1271,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,70.04995836802665,9156,6,7,1968,1968,0.0,0,1489,1489,1489,0,1489,0,0,2,0,3,7,1,1968.0,2,462,0,0,0,8,2009,185750
1272,RL,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,70.04995836802665,13526,5,6,1965,1965,114.0,560,0,935,935,0,935,1,0,1,0,3,5,0,1965.0,1,288,180,0,0,11,2006,137000
1273,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Gd,Y,SBrkr,Ex,Typ,Gd,Basment,RFn,TA,TA,Y,Gd,GdPrv,Shed,WD,Normal,80,124.0,11512,6,7,1959,2006,84.0,719,300,1019,1357,0,1357,1,0,1,0,2,5,1,1959.0,1,312,0,0,0,5,2008,177000
1274,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,50,53.0,5362,5,6,1910,2003,0.0,0,661,661,661,589,1250,0,0,2,0,3,8,1,1985.0,2,552,242,0,81,11,2007,139000
1275,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,Gable,Roll,AsbShng,AsbShng,Stone,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,Fa,Y,Gd,MnPrv,Shed,WD,Normal,90,95.0,11345,5,5,1948,1950,567.0,220,708,928,928,992,1920,0,0,2,0,4,10,0,1948.0,2,400,0,0,0,7,2007,137000
1276,RL,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,Gd,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,60,70.04995836802665,12936,6,6,1972,1972,0.0,593,130,723,735,660,1395,0,1,1,1,3,6,1,1972.0,2,497,294,116,0,12,2009,162000
1277,RL,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Fa,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,80,70.04995836802665,17871,6,5,1967,1976,359.0,528,1152,1680,1724,0,1724,1,0,1,1,3,7,1,1967.0,2,480,0,0,0,6,2009,197900
1278,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,60,75.0,9473,8,5,2002,2002,103.68526170798899,804,324,1128,1128,903,2031,1,0,2,1,3,7,1,2002.0,2,577,0,211,0,3,2008,237000
1279,C (all),Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Detchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,COD,Abnorml,50,60.0,7500,4,4,1920,1950,0.0,0,698,698,698,430,1128,0,0,1,0,2,6,0,1980.0,2,528,30,0,164,4,2010,68400
1280,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,67.0,9808,7,5,2002,2002,110.0,788,785,1573,1573,0,1573,1,0,2,0,3,6,0,2002.0,2,544,0,72,0,3,2009,227000
1281,RL,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Fin,Gd,Gd,Y,Gd,MnPrv,Shed,WD,Normal,20,50.0,8049,7,5,1990,1990,54.0,1053,256,1309,1339,0,1339,1,0,2,0,2,6,1,1990.0,2,484,0,58,0,7,2006,180000
1282,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Mn,LwQ,Rec,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,61.0,8800,5,7,1977,2008,0.0,532,364,1040,1040,0,1040,0,0,2,0,3,5,0,1977.0,2,484,0,0,0,9,2009,150500
1283,RL,Pave,Grvl,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,Mansard,CompShg,MetalSd,Wd Shng,BrkFace,TA,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,90,94.0,9400,6,5,1971,1971,0.0,0,912,912,912,912,1824,0,0,2,2,4,8,0,1978.5061638868744,0,0,128,0,0,4,2010,139000
1284,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Min2,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,50,50.0,9638,6,7,1919,1990,0.0,0,804,804,1699,748,2447,0,0,2,0,4,10,1,1969.0,1,336,272,0,42,3,2010,169000
1285,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Fa,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseF,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,50,50.0,6000,6,6,1939,1950,0.0,0,780,780,825,587,1412,0,0,1,0,4,6,1,1939.0,1,280,45,0,0,5,2009,132500
1286,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,20,70.04995836802665,9790,6,5,1963,1963,451.0,569,678,1328,1328,0,1328,1,0,1,1,3,6,2,1963.0,2,528,0,26,0,6,2010,143000
1287,RL,Pave,Grvl,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,TA,Gd,CBlock,TA,TA,Av,Rec,Unf,GasA,Fa,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,N,Gd,MnPrv,Shed,WD,Normal,20,70.04995836802665,36500,5,5,1964,1964,621.0,812,812,1624,1582,0,1582,0,1,2,0,4,7,0,1964.0,2,390,168,198,0,6,2006,190000
1288,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Ex,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,120,40.0,5664,8,5,2000,2000,0.0,1158,343,1501,1659,0,1659,1,0,2,0,2,5,1,2000.0,2,499,212,59,0,10,2009,278000
1289,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,Gd,MnPrv,Shed,New,Partial,60,86.0,11065,8,5,2006,2006,788.0,0,1085,1085,1120,850,1970,0,0,2,1,3,8,1,2006.0,3,753,177,74,0,10,2006,281000
1290,RL,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,TA,TA,PConc,TA,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Gd,MnPrv,Shed,WD,Normal,80,70.04995836802665,14112,5,7,1964,1964,86.0,1014,138,1152,1152,0,1152,1,0,1,0,3,6,1,1964.0,2,484,227,0,0,4,2010,180500
